121470000,31230000
121480000,31230000
121470000,31220000
121430000,31180000
121420000,31220000
121450000,31230000
121400000,31250000
121450000,31250000
121500000,31270000
121520000,31270000
121380000,31120000
121480000,31400000
121270000,31380000
121530000,31220000
121330000,30750000
121220000,31030000
121120000,31150000
121750000,31050000
121470000,30920000
121400000,31620000
